time,alpha,aTgt,bR,bF,engR,engL,tR_n,tL_n,hR_n,hL_n,nx,ny
660.047,0.99,1.00,1,0,1.00,0.00,12003.5,12003.0,12003.1,12037.6,-1.00,0.00
660.077,0.99,1.00,1,0,1.00,0.00,12003.5,12003.0,12003.1,12037.6,-1.00,0.00
660.107,0.99,1.00,1,0,1.00,0.00,12003.4,12003.0,12003.1,12037.6,-1.00,0.00
660.138,0.99,1.00,1,0,1.00,0.00,12003.4,12003.0,12003.1,12037.6,-1.00,0.00
660.168,0.99,1.00,1,0,1.00,0.00,12003.4,12003.0,12003.1,12037.7,-1.00,0.00
660.198,0.99,1.00,1,0,1.00,0.00,12003.4,12003.0,12003.1,12037.7,-1.00,0.00
660.228,0.99,1.00,1,0,1.00,0.00,12003.4,12003.0,12003.1,12037.7,-1.00,0.00
660.258,0.99,1.00,1,0,1.00,0.00,12003.4,12003.0,12003.1,12037.8,-1.00,0.00
660.290,0.99,1.00,1,0,1.00,0.00,12003.4,12003.0,12003.1,12037.8,-1.00,0.00
660.320,0.99,1.00,1,0,1.00,0.00,12003.4,12003.0,12003.1,12037.9,-1.00,0.00
660.349,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12037.9,-1.00,0.00
660.379,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12037.9,-1.00,0.00
660.410,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12038.0,-1.00,0.00
660.440,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12038.0,-1.00,0.00
660.470,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12038.0,-1.00,0.00
660.470,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12038.0,-1.00,0.00
660.470,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12038.0,-1.00,0.00
660.470,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12038.0,-1.00,0.00
660.470,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12038.0,-1.00,0.00
660.470,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12038.0,-1.00,0.00
660.470,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12038.0,-1.00,0.00
660.492,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12038.0,-1.00,0.00
660.535,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12038.0,-1.00,0.00
660.565,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12038.0,-1.00,0.00
660.594,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12038.0,-1.00,0.00
660.623,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.1,12038.0,-1.00,0.00
660.653,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12038.0,-1.00,0.00
660.681,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12038.0,-1.00,0.00
660.711,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12038.0,-1.00,0.00
660.739,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12038.0,-1.00,0.00
660.768,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12038.0,-1.00,0.00
660.768,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12038.0,-1.00,0.00
660.768,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12038.0,-1.00,0.00
660.768,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12038.0,-1.00,0.00
660.768,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12038.0,-1.00,0.00
660.768,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12038.0,-1.00,0.00
660.768,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12038.0,-1.00,0.00
660.768,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12038.0,-1.00,0.00
660.790,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.0,12054.4,-1.00,0.00
660.840,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12052.5,-1.00,0.00
660.871,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12049.7,-1.00,0.00
660.904,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12046.5,-1.00,0.00
660.943,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12042.2,-1.00,0.00
660.976,1.00,1.00,1,0,1.00,0.00,12003.2,12003.0,12003.1,12038.3,-1.00,0.00
661.006,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.1,12034.6,-1.00,0.00
661.039,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.1,12030.8,-1.00,0.00
661.069,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.1,12027.6,-1.00,0.00
661.099,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.1,12025.1,-1.00,0.00
661.130,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.1,12023.1,-1.00,0.00
661.161,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.1,12021.6,-1.00,0.00
661.190,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.1,12020.5,-1.00,0.00
661.219,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.1,12019.8,-1.00,0.00
661.251,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.0,12019.3,-1.00,0.00
661.280,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.0,12019.2,-1.00,0.00
661.315,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.0,12019.2,-1.00,0.00
661.343,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.0,12019.5,-1.00,0.00
661.373,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.0,12020.0,-1.00,0.00
661.402,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.0,12020.8,-1.00,0.00
661.433,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.0,12021.9,-1.00,0.00
661.463,1.00,1.00,1,0,1.00,0.00,12003.1,12003.0,12003.0,12023.1,-1.00,0.00
661.492,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12024.5,-1.00,0.00
661.522,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12026.0,-1.00,0.00
661.551,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12027.6,-1.00,0.00
661.581,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12029.2,-1.00,0.00
661.611,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12030.9,-1.00,0.00
661.641,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12032.5,-1.00,0.00
661.671,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12034.0,-1.00,0.00
661.702,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12035.6,-1.00,0.00
661.731,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.9,-1.00,0.00
661.760,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
661.790,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12039.1,-1.00,0.00
661.820,1.00,1.00,0,1,1.00,0.00,12002.8,12014.1,12003.0,12039.6,-1.00,0.00
661.851,1.00,1.00,0,1,1.00,0.25,12002.7,12019.6,12002.8,12023.4,-1.00,0.00
661.881,1.00,1.00,0,1,1.00,0.43,12002.6,12021.1,12002.7,12018.4,-1.00,0.00
661.912,1.00,1.00,0,1,1.00,0.57,12002.6,12020.3,12002.6,12015.6,-1.00,0.00
661.943,0.14,1.00,0,0,1.00,0.68,12013.7,12023.2,12002.6,12012.6,-1.00,0.00
661.973,0.02,1.00,0,0,0.76,0.75,12008.4,12024.9,12019.1,12013.8,-1.00,0.00
662.003,0.00,1.00,0,0,0.58,0.81,12005.5,12025.8,12025.1,12013.3,-1.00,0.00
662.034,0.00,1.00,0,0,0.44,0.86,12003.9,12026.4,12025.0,12013.6,-1.00,0.00
662.065,0.00,1.00,0,0,0.33,0.89,12003.0,12026.7,12025.0,12015.7,-1.00,0.00
662.095,0.00,1.00,0,0,0.25,0.92,12002.5,12026.8,12029.4,12012.0,-1.00,0.00
662.125,0.00,1.00,0,0,0.19,0.94,12002.3,12026.9,12031.9,12008.3,-1.00,0.00
662.157,0.00,1.00,0,0,0.14,0.95,12002.2,12026.9,12032.6,12005.2,-1.00,0.00
662.187,0.00,1.00,0,0,0.11,0.97,12002.1,12027.0,12031.7,12003.4,-1.00,0.00
662.217,0.00,1.00,0,0,0.08,0.97,12002.0,12027.0,12030.1,12002.6,-1.00,0.00
662.248,0.00,1.00,0,0,0.06,0.98,12002.0,12027.0,12033.5,12000.3,-1.00,0.00
662.279,0.00,1.00,0,0,0.05,0.99,12002.0,12027.0,12037.7,11998.9,-1.00,0.00
662.308,0.00,1.00,0,0,0.04,0.99,12002.0,12027.0,12041.0,11998.6,-1.00,0.00
662.338,0.00,1.00,0,0,0.03,0.99,12002.0,12027.0,12043.1,11999.3,-1.00,0.00
662.368,0.00,1.00,0,0,0.02,0.99,12002.0,12027.0,12043.8,12000.9,-1.00,0.00
662.399,0.00,1.00,0,0,0.02,1.00,12002.0,12027.0,12045.0,12003.4,-1.00,0.00
662.431,0.00,1.00,0,0,0.01,1.00,12002.0,12027.0,12046.1,12005.5,-1.00,0.00
662.462,0.00,1.00,0,0,0.01,1.00,12002.0,12027.0,12046.2,12006.6,-1.00,0.00
662.493,0.00,1.00,0,0,0.01,1.00,12002.0,12027.0,12044.0,12007.3,-1.00,0.00
662.523,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12039.2,12008.0,-1.00,0.00
662.554,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12032.1,12008.6,-1.00,0.00
662.584,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12027.7,12009.8,-1.00,0.00
662.615,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12025.1,12010.9,-1.00,0.00
662.646,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12023.8,12011.6,-1.00,0.00
662.677,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12022.9,12011.4,-1.00,0.00
662.708,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12022.5,12010.5,-1.00,0.00
662.739,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12023.4,12008.9,-1.00,0.00
662.770,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12026.0,12007.1,-1.00,0.00
662.801,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12030.3,12005.6,-1.00,0.00
662.832,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12035.9,12004.6,-1.00,0.00
662.862,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12040.9,12004.1,-1.00,0.00
662.893,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12044.5,12004.8,-1.00,0.00
662.923,0.06,1.00,0,0,0.00,1.00,12002.0,12027.0,12046.5,12005.9,-1.00,0.00
662.953,0.12,1.00,0,0,0.00,1.00,12002.0,12026.8,12045.7,12010.0,-1.00,0.00
662.983,0.17,1.00,0,0,0.00,1.00,12002.0,12026.6,12044.9,12012.8,-1.00,0.00
663.013,0.22,1.00,0,0,0.00,1.00,12002.0,12026.2,12044.4,12016.1,-1.00,0.00
663.044,0.27,1.00,0,0,0.00,1.00,12002.0,12025.7,12043.6,12019.6,-1.00,0.00
663.076,0.31,1.00,0,0,0.00,1.00,12002.0,12025.2,12041.8,12023.1,-1.00,0.00
663.107,0.36,1.00,0,0,0.00,1.00,12002.0,12024.5,12039.1,12025.8,-1.00,0.00
663.137,0.40,1.00,0,0,0.00,1.00,12002.0,12023.9,12035.1,12028.1,-1.00,0.00
663.170,0.43,1.00,0,0,0.00,1.00,12002.0,12023.1,12030.4,12029.4,-1.00,0.00
663.199,0.47,1.00,0,0,0.00,1.00,12002.0,12022.4,12025.7,11987.5,-1.00,0.00
663.228,0.50,1.00,0,0,0.00,1.00,12002.0,12021.7,12022.4,11990.5,-1.00,0.00
663.259,0.53,1.00,0,0,0.00,1.00,12002.0,12020.9,12020.2,11994.9,-1.00,0.00
663.290,0.56,1.00,0,0,0.00,1.00,12002.0,12020.1,12019.0,12000.1,-1.00,0.00
663.321,0.59,1.00,0,0,0.00,1.00,12002.0,12019.3,12018.9,12004.7,-1.00,0.00
663.351,0.61,1.00,0,0,0.00,1.00,12002.0,12018.6,12019.2,12007.6,-1.00,0.00
663.381,0.63,1.00,0,0,0.00,1.00,12002.0,12017.8,12019.6,12008.3,-1.00,0.00
663.411,0.66,1.00,0,0,0.00,1.00,12002.0,12017.1,12020.2,12008.4,-1.00,0.00
663.441,0.68,1.00,0,0,0.00,1.00,12002.0,12016.4,12021.2,12007.3,-1.00,0.00
663.471,0.70,1.00,0,0,0.00,1.00,12002.0,12015.7,12022.8,12006.1,-1.00,0.00
663.501,0.71,1.00,0,0,0.00,1.00,12002.0,12015.0,12025.1,12004.3,-1.00,0.00
663.532,0.73,1.00,0,0,0.00,1.00,12002.0,12014.4,12028.1,12002.7,-1.00,0.00
663.561,0.75,1.00,0,0,0.00,1.00,12002.0,12013.8,12032.4,12002.2,-1.00,0.00
663.591,0.76,1.00,0,0,0.00,1.00,12002.0,12013.2,12038.8,12001.9,-1.00,0.00
663.622,0.78,1.00,0,0,0.00,1.00,12002.0,12012.6,12042.4,12002.2,-1.00,0.00
663.652,0.79,1.00,0,0,0.00,1.00,12002.0,12012.0,12043.4,12003.0,-1.00,0.00
663.682,0.80,1.00,0,0,0.00,1.00,12002.0,12011.5,12043.6,12003.4,-1.00,0.00
663.711,0.82,1.00,0,0,0.00,1.00,12002.0,12011.0,12043.4,12003.4,-1.00,0.00
663.741,0.83,1.00,0,0,0.00,1.00,12002.0,12010.5,12043.1,12003.5,-1.00,0.00
663.772,0.84,1.00,0,0,0.00,1.00,12002.0,12010.0,12042.8,12003.4,-1.00,0.00
663.805,0.85,1.00,0,0,0.00,1.00,12002.0,12009.5,12042.5,12003.1,-1.00,0.00
663.836,0.86,1.00,0,0,0.00,1.00,12002.0,12009.1,12042.1,12003.4,-1.00,0.00
663.866,0.87,1.00,0,0,0.00,1.00,12002.0,12008.9,12041.6,12003.1,-1.00,0.00
663.897,0.87,1.00,0,0,0.00,1.00,12002.0,12008.4,12040.5,12002.6,-1.00,0.00
663.928,0.88,1.00,0,0,0.00,1.00,12002.0,12008.0,12037.7,12002.1,-1.00,0.00
663.959,0.89,1.00,0,0,0.00,1.00,12002.0,12007.7,12032.2,12001.6,-1.00,0.00
663.990,0.90,1.00,0,0,0.00,1.00,12002.0,12007.3,12025.1,12001.7,-1.00,0.00
664.021,0.90,1.00,0,0,0.00,1.00,12002.0,12007.0,12018.5,12002.3,-1.00,0.00
664.053,0.91,1.00,0,1,0.00,1.00,12002.2,12006.9,12012.9,12003.2,-1.00,0.00
664.083,0.91,1.00,0,1,0.24,1.00,12013.0,12006.8,12002.9,12004.3,-1.00,0.00
664.112,0.92,1.00,1,1,0.42,1.00,12017.5,12006.6,12002.9,12005.1,-1.00,0.00
664.142,0.92,1.00,1,1,0.56,1.00,12018.5,12006.4,12005.5,12005.8,-1.00,0.00
664.173,0.13,0.00,1,1,0.67,1.00,12019.0,12006.3,12008.5,12006.1,-1.00,0.00
664.204,0.02,1.00,1,1,0.75,1.00,12023.0,12016.2,11999.5,12024.0,-1.00,0.00
664.234,0.00,1.00,1,1,0.81,1.00,12025.0,12021.3,11997.0,12027.8,-1.00,0.00
664.265,0.00,1.00,1,1,0.86,1.00,12026.2,12024.2,11996.0,12027.4,-1.00,0.00
664.297,0.00,1.00,1,0,0.89,1.00,12027.0,12014.1,11997.9,12026.7,-1.00,0.00
664.328,0.00,1.00,1,0,0.92,0.75,12027.5,12008.9,12002.2,12028.4,-1.00,0.00
664.359,0.00,1.00,1,0,0.94,0.56,12027.7,12006.2,12014.0,12027.7,-1.00,0.00
664.389,0.00,1.00,1,0,0.95,0.43,12027.8,12004.7,12026.0,12027.0,-1.00,0.00
664.420,0.00,1.00,1,0,0.97,0.32,12027.9,12003.9,12029.8,12029.9,-1.00,0.00
664.452,0.00,1.00,1,0,0.97,0.24,12027.9,12003.5,12030.4,12032.7,-1.00,0.00
664.483,0.00,1.00,1,0,0.98,0.18,12028.0,12003.3,12027.6,12035.8,-1.00,0.00
664.513,0.00,1.00,1,0,0.99,0.14,12028.0,12003.1,12022.3,12038.4,-1.00,0.00
664.544,0.00,1.00,1,0,0.99,0.10,12028.0,12003.1,12015.0,12041.0,-1.00,0.00
664.573,0.00,1.00,1,0,0.99,0.08,12028.0,12003.0,12008.2,12042.4,-1.00,0.00
664.604,0.00,1.00,1,0,0.99,0.06,12028.0,12003.0,12003.5,12041.6,-1.00,0.00
664.636,0.00,1.00,1,0,1.00,0.04,12028.0,12003.0,12001.2,12038.6,-1.00,0.00
664.668,0.00,1.00,1,0,1.00,0.03,12028.0,12003.0,12001.4,12034.4,-1.00,0.00
664.698,0.00,1.00,1,0,1.00,0.03,12028.0,12003.0,12003.0,12030.5,-1.00,0.00
664.728,0.00,1.00,1,0,1.00,0.02,12028.0,12003.0,12005.6,12027.1,-1.00,0.00
664.758,0.00,1.00,1,0,1.00,0.01,12028.0,12003.0,12007.7,12025.5,-1.00,0.00
664.788,0.00,1.00,1,0,1.00,0.01,12028.0,12003.0,12007.6,12026.2,-1.00,0.00
664.818,0.00,1.00,1,0,1.00,0.01,12028.0,12003.0,12005.1,12028.1,-1.00,0.00
664.848,0.00,1.00,1,0,1.00,0.01,12028.0,12003.0,12001.6,12031.1,-1.00,0.00
664.879,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,11998.9,12034.9,-1.00,0.00
664.909,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,11998.4,12039.2,-1.00,0.00
664.940,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,12000.8,12042.7,-1.00,0.00
664.970,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,12003.7,12044.3,-1.00,0.00
664.999,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,12006.1,12044.9,-1.00,0.00
665.029,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,12007.8,12045.1,-1.00,0.00
665.059,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,12009.7,12045.5,-1.00,0.00
665.088,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,12011.1,12046.1,-1.00,0.00
665.118,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,12011.6,12046.8,-1.00,0.00
665.148,0.06,1.00,1,0,1.00,0.00,12027.9,12003.0,12010.9,12046.9,-1.00,0.00
665.184,0.13,1.00,1,0,1.00,0.00,12027.8,12003.0,12012.0,12043.0,-1.00,0.00
665.213,0.18,1.00,1,0,1.00,0.00,12027.5,12003.0,12013.6,12037.4,-1.00,0.00
665.243,0.23,1.00,1,0,1.00,0.00,12027.1,12003.0,12015.2,12032.5,-1.00,0.00
665.273,0.27,1.00,1,0,1.00,0.00,12026.7,12003.0,12016.2,12028.0,-1.00,0.00
665.303,0.32,1.00,1,0,1.00,0.00,12026.1,12003.0,12016.9,12024.6,-1.00,0.00
665.332,0.36,1.00,1,0,1.00,0.00,12025.6,12003.0,11999.2,12022.1,-1.00,0.00
665.361,0.39,1.00,1,0,1.00,0.00,12024.9,12003.0,12002.0,12020.2,-1.00,0.00
665.390,0.43,1.00,1,0,1.00,0.00,12024.2,12003.0,12003.7,12018.6,-1.00,0.00
665.420,0.46,1.00,1,0,1.00,0.00,12023.5,12003.0,12003.3,12017.0,-1.00,0.00
665.450,0.50,1.00,1,0,1.00,0.00,12022.7,12003.0,12001.2,12016.3,-1.00,0.00
665.481,0.53,1.00,1,0,1.00,0.00,12021.9,12003.0,11998.3,12017.3,-1.00,0.00
665.512,0.56,1.00,1,0,1.00,0.00,12021.2,12003.0,11995.9,12019.8,-1.00,0.00
665.541,0.58,1.00,1,0,1.00,0.00,12020.4,12003.0,11994.6,12024.4,-1.00,0.00
665.571,0.61,1.00,1,0,1.00,0.00,12019.7,12003.0,11994.9,12030.3,-1.00,0.00
665.602,0.63,1.00,1,0,1.00,0.00,12018.9,12003.0,11996.1,12035.5,-1.00,0.00
665.632,0.65,1.00,1,0,1.00,0.00,12018.2,12003.0,11998.5,12038.5,-1.00,0.00
665.663,0.68,1.00,1,0,1.00,0.00,12017.4,12003.0,11999.5,12040.0,-1.00,0.00
665.693,0.69,1.00,1,0,1.00,0.00,12016.8,12003.0,12000.7,12040.2,-1.00,0.00
665.724,0.71,1.00,1,0,1.00,0.00,12016.1,12003.0,12000.9,12040.0,-1.00,0.00
665.753,0.73,1.00,1,0,1.00,0.00,12015.4,12003.0,12002.1,12039.8,-1.00,0.00
665.784,0.75,1.00,1,0,1.00,0.00,12014.8,12003.0,12001.9,12039.5,-1.00,0.00
665.814,0.76,1.00,1,0,1.00,0.00,12014.2,12003.0,12002.3,12039.2,-1.00,0.00
665.844,0.78,1.00,1,0,1.00,0.00,12013.6,12003.0,12002.3,12038.5,-1.00,0.00
665.875,0.79,1.00,1,0,1.00,0.00,12013.1,12003.0,12002.1,12037.0,-1.00,0.00
665.904,0.80,1.00,1,0,1.00,0.00,12012.5,12003.0,12002.0,12034.4,-1.00,0.00
665.934,0.81,1.00,1,0,1.00,0.00,12012.0,12003.0,12001.7,12030.4,-1.00,0.00
665.964,0.83,1.00,1,0,1.00,0.00,12011.5,12003.0,12002.2,12025.0,-1.00,0.00
665.995,0.84,1.00,1,0,1.00,0.00,12011.1,12003.0,12003.0,12024.0,-1.00,0.00
666.025,0.85,1.00,1,0,1.00,0.00,12010.6,12003.0,12004.1,12022.9,-1.00,0.00
666.055,0.86,1.00,1,0,1.00,0.00,12010.2,12003.0,12005.2,12022.6,-1.00,0.00
666.086,0.86,1.00,1,0,1.00,0.00,12009.8,12003.0,12006.1,12022.1,-1.00,0.00
666.115,0.87,1.00,1,0,1.00,0.00,12009.4,12003.0,12006.6,12021.5,-1.00,0.00
666.145,0.88,1.00,1,0,1.00,0.00,12009.1,12003.0,12006.7,12020.6,-1.00,0.00
666.175,0.89,1.00,1,0,1.00,0.00,12008.7,12003.0,12006.5,12019.4,-1.00,0.00
666.206,0.89,1.00,1,0,1.00,0.00,12008.4,12003.0,12006.3,12018.5,-1.00,0.00
666.237,0.90,1.00,1,0,1.00,0.00,12008.1,12003.0,12005.8,12018.1,-1.00,0.00
666.267,0.91,1.00,1,0,1.00,0.00,12007.8,12003.0,12005.3,12018.8,-1.00,0.00
666.299,0.91,1.00,1,0,1.00,0.00,12007.5,12003.0,12004.5,12021.1,-1.00,0.00
666.329,0.92,1.00,1,0,1.00,0.00,12007.2,12003.0,12004.1,12024.4,-1.00,0.00
666.360,0.92,1.00,1,0,1.00,0.00,12007.0,12003.0,12003.8,12028.9,-1.00,0.00
666.390,0.93,1.00,1,0,1.00,0.00,12006.8,12003.0,12003.8,12033.3,-1.00,0.00
666.422,0.93,1.00,1,1,1.00,0.00,12006.3,12014.6,12003.9,12035.8,-1.00,0.00
666.452,0.94,1.00,1,1,1.00,0.25,12006.0,12019.8,12003.8,12023.8,-1.00,0.00
666.483,0.94,1.00,1,1,1.00,0.43,12005.7,12021.2,12003.9,12019.6,-1.00,0.00
666.513,0.15,1.00,0,1,1.00,0.57,12015.3,12023.8,12004.1,12018.2,-1.00,0.00
666.544,0.02,1.00,0,1,1.00,0.67,12020.9,12025.5,11991.7,12031.6,-1.00,0.00
666.574,0.00,1.00,0,1,1.00,0.75,12023.9,12026.4,11991.2,12031.0,-1.00,0.00
666.603,0.00,1.00,0,0,1.00,0.81,12025.3,12026.7,11994.6,12027.0,-1.00,0.00
666.636,0.00,1.00,0,0,0.74,0.86,12013.8,12026.8,12000.2,12021.7,-1.00,0.00
666.668,0.00,1.00,0,0,0.55,0.90,12008.2,12026.9,12007.4,12016.6,-1.00,0.00
666.699,0.00,1.00,0,0,0.42,0.92,12005.3,12026.9,12014.3,12013.9,-1.00,0.00
666.730,0.00,1.00,0,0,0.31,0.94,12003.8,12027.0,12020.6,12012.6,-1.00,0.00
666.759,0.00,1.00,0,0,0.24,0.95,12003.0,12027.0,12025.9,12011.4,-1.00,0.00
666.790,0.00,1.00,0,0,0.18,0.97,12002.5,12027.0,12028.4,12012.1,-1.00,0.00
666.820,0.00,1.00,0,0,0.14,0.97,12002.3,12027.0,12032.4,12011.3,-1.00,0.00
666.852,0.00,1.00,0,0,0.10,0.98,12002.1,12027.0,12037.3,12008.7,-1.00,0.00
666.884,0.00,1.00,0,0,0.08,0.99,12002.1,12027.0,12041.3,12005.2,-1.00,0.00
666.914,0.00,1.00,0,0,0.06,0.99,12002.0,12027.0,12042.9,12002.4,-1.00,0.00
666.947,0.00,0.00,0,0,0.04,0.99,12002.0,12027.0,12041.4,12000.4,-1.00,0.00
666.978,0.00,1.00,0,0,0.03,0.99,12002.0,12027.0,12038.2,12000.1,-1.00,0.00
667.007,0.00,1.00,0,0,0.02,1.00,12002.0,12027.0,12033.9,12001.8,-1.00,0.00
667.039,0.00,1.00,0,0,0.02,1.00,12002.0,12027.0,12029.5,12004.3,-1.00,0.00
667.070,0.00,1.00,0,0,0.01,1.00,12002.0,12027.0,12027.3,12006.4,-1.00,0.00
667.101,0.00,1.00,0,0,0.01,1.00,12002.0,12027.0,12027.1,12007.0,-1.00,0.00
667.132,0.00,1.00,0,0,0.01,1.00,12002.0,12027.0,12028.3,12005.7,-1.00,0.00
667.162,0.00,1.00,0,0,0.01,1.00,12002.0,12027.0,12030.5,12002.9,-1.00,0.00
667.192,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12033.4,12000.2,-1.00,0.00
667.223,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12037.1,11998.9,-1.00,0.00
667.252,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12040.7,12000.3,-1.00,0.00
667.282,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12043.4,12003.8,-1.00,0.00
667.312,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12044.6,12007.2,-1.00,0.00
667.342,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12045.0,12009.8,-1.00,0.00
667.372,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12045.1,12011.3,-1.00,0.00
667.400,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12045.5,12013.0,-1.00,0.00
667.432,0.00,1.00,0,0,0.00,1.00,12002.0,12027.0,12046.3,12014.3,-1.00,0.00
667.467,0.07,1.00,0,0,0.00,1.00,12002.0,12026.9,12047.1,12014.2,-1.00,0.00
667.498,0.13,1.00,0,0,0.00,1.00,12002.0,12026.8,12044.6,12015.6,-1.00,0.00
667.528,0.18,1.00,0,0,0.00,1.00,12002.0,12026.5,12041.2,12016.2,-1.00,0.00
667.558,0.23,1.00,0,0,0.00,1.00,12002.0,12026.1,12036.9,12017.8,-1.00,0.00
667.589,0.28,1.00,0,0,0.00,1.00,12002.0,12025.7,12032.4,12018.7,-1.00,0.00
667.618,0.32,1.00,0,0,0.00,1.00,12002.0,12025.1,12028.7,12019.1,-1.00,0.00
667.648,0.36,1.00,0,0,0.00,1.00,12002.0,12024.5,12025.7,11996.0,-1.00,0.00
